"","Text","Retweets","Favorited"
"5219","RT @Sttbs73: #BradyBunch commercial was good! #SuperBowlSunday","2","FALSE"
"5220","That snickers commercial with Danny Trejo <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"5221","I was lowkey heated when that commercial came on. .   . Thought the tv turned off right before the game lol. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"5222","I will give it to snickers, that Brady bunch commercial was pretty good","0","FALSE"
"5223","RT @AdamBlasingame: That commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","4","FALSE"
"5224","That was a cool commercial","0","FALSE"
"5225","2 Thumbs UP ON THE SNICKERS COMMERCIAL!!!!! Always had a crush on Jan ; )","0","FALSE"
"5226","RT @HuffingtonPost: Really solid #Snickers ""Brady Bunch"" commercial #SB49","148","FALSE"
"5227","That Minions commercial was adorable.#SuperBowlXLIX","0","FALSE"
"5228","RT @AnthonyDiMoro: Gonna be hard to top that Snickers commercial.","63","FALSE"
"5229","RT @CaptainBrouhaha: It costs companies around $4.5 million to air a commercial tonight. #Paymytuition","4","FALSE"
"5230","He might not be here but he still texts me about every commercial","0","FALSE"
"5231","RT @AppPowerGroup: Newcastle Super Bowl commercial 2015: A product-placement frenzy http://t.co/kep2z24vpO
#Superbowl
#SuperBowlSunday
#SB49","1042","FALSE"
"5232","The war against the tea tax was a good marketing tactic bc it allowed the viewer to infer that it was a Turbo Tax commercial. #bcsuperbowl","0","FALSE"
"5233","The Snickers commercial with the Brady bunch was on point  #cchsmarketing","0","FALSE"
"5234","That #BradyBunch commercial was awesome!! #MarciaMarciaMarcia #OhMyNose","1","FALSE"
"5235","RT @IamEnidColeslaw: a good Super Bowl commercial should make you want to eat, laugh, cry and cum all at the same time","193","FALSE"
"5236","RT @AdamBlasingame: That commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","4","FALSE"
"5237","RT @amellywood: The Lohan commercial just gave me the flu.","812","FALSE"
"5238","Danny Trejo just had the commercial of the year and its January","1","FALSE"
"5239","I'll be back in ten minutes.  Gotta go buy a @SNICKERS.  That commercial was worth it.  It'll go great with my chili and beer.","0","FALSE"
"5240","RT @5SOStag: DID ANYBODY ELSE JUST SEE THE MT DEW COMMERCIAL <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","9","FALSE"
"5241","That #BradyBunchSnickers commercial was hilarious! Loved seeing Buscemi at the end too haha","0","FALSE"
"5242","RT @retrozjm: “@Calum5SOS: I don't get American football” WELL YOU BETTER START LOVING IT BC THEY JUST PLAYED UR VERSION OF WILAY BEFORE TH…","3","FALSE"
"5243","RT @jacksonrumpf: So far I have only liked one commercial and that's because bae was in it <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> @KateUpton","2","FALSE"
"5244","That @SNICKERS  commercial was overwhelmingly racist. #brandbowl","0","FALSE"
"5245","RT @VH1PNUT: NIGGA THE TV WENT OUT THATS THE COMMERCIAL LOL","143","FALSE"
"5246","Marsha, Marsha, Marsha! Steve Buscemi, Steve Buscemi, Steve Buscemi! Let's watch that Snickers #SuperBowl spot again: http://t.co/DKdhoGDD64","17","FALSE"
"5247","minion commercial is my fav","0","FALSE"
"5248","@epDannyEdge you seen the commercial didn't you <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"5249","RT @HuffingtonPost: Really solid #Snickers ""Brady Bunch"" commercial #SB49","148","FALSE"
"5250","RT @emilystaub_: that snickers commercial made me lol","1","FALSE"
"5251","RT @BarstoolTrent: Every single one of us is a professional commercial critic today.","38","FALSE"
"5252","@CareyOD the #bradybunch #snickers #commercial got a great reaction from the crowd at this party! @WPTV #SB49","0","FALSE"
"5253","RT @m_cosmic_shift: That snickers commercial is SO topical right now with memes","2","FALSE"
"5254","RT @eonline: Amy Purdy is INCREDIBLE! We're happy she now has an amazing commercial to prove it! WOW!","163","FALSE"
"5255","RT @hesalmghty: yo superbowl commercials imma let you finish but the one direction pepsi commercial was the best superbowl commercial of al…","779","FALSE"
"5256","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"5257","#EatASNICKERS Retro Brady Bunch throwback commercial is great!","0","FALSE"
"5258","RT @IamEnidColeslaw: a good Super Bowl commercial should make you want to eat, laugh, cry and cum all at the same time","193","FALSE"
"5259","Okay, that Snickers commercial with Danny Trejo was awesome. Rare actually funny commercial, probably because of the Brady Bunch part.","0","FALSE"
"5260","BRUH. DANNY TREJO (Machete) OM THE BRADY BUNCH FOR THIS SNICKERS COMMERCIAL... <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"5261","@epDannyEdge saw tht commercial 2","0","FALSE"
"5262","Loved the #snickers commercial! Laughed my butt off. #superbowl","0","FALSE"
"5263","the minion commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #SuperBowlXLIX","0","FALSE"
"5264","RT @MrRondeezy: Damn Chevy commercial made me think my tv went out!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #SuperBowI","403","FALSE"
"5265","that brady bunch commercial was actually everything","0","FALSE"
"5266","RT @BBCSporf: FACT: A 30-second commercial during this year's Super Bowl costs $4.5m. 

That's an average of $150k per second. http://t.co/…","357","FALSE"
"5267","RT @darrenrovell: Cost per 30 second commercial: I ($42K), VIII ($103K), XIX ($525K), XXX ($1.15M), XXXV ($2.2M), XLVI ($3.1M), This year (…","404","FALSE"
"5268","RT @RRWWE: That Snickers commercial with @officialDannyT hahaha #ShutUp!!","8","FALSE"
"5269","omg that snickers commercial","1","FALSE"
"5270","Best commercial ever","0","FALSE"
"5271","RT @KimKardashian: Check out my Super Bowl commercial with @TMobile http://t.co/eAkwKDaHi7  #KimsDataStash","1085","FALSE"
"5272","And the #BradyBunch Snickers commercial was awesome!  #superbowlcommercials","0","FALSE"
"5273","Brady Bunch Snickers commercial with Steve Buscemi as Jan &gt; ALL","0","FALSE"
"5274","RT @SaintCajun: #Snickers commercial… Yes!!! Can’t go wrong with Danny Trejo ever!","1","FALSE"
"5275","The Brady Bunch commercial though... lol they made me want to buy a snickers bar... damn commercials lol #SB49","0","FALSE"
"5276","Commercial thoughts: Andrew sucks cock for a living","1","FALSE"
"5277","Nice drive. Deflating pick. Snickers the clubhouse leader for commercial of the game.","0","FALSE"
"5278","RT @landonromano: LINDSAY LOHAN'S ALLSTATE COMMERCIAL JUST MADE ME CHOKE ON MY COFFE","45","FALSE"
"5279","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"5280","RT @Eberle12: That Brady Bunch snickers commercial <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>","2","FALSE"
"5281","Awesome #BradyBunch Super Bowl commercial.","0","FALSE"
"5282","Oh, I love #Minions and am loving the @SNICKERS commercial too! lol #SB49SMChat","0","FALSE"
"5283","Lol they did the Brady Bunch commercial","0","FALSE"
"5284","RT @AnthonyDiMoro: Gonna be hard to top that Snickers commercial.","63","FALSE"
"5285","@Darrenrovell How many snickers does snickers have to sell to make up the money for the snickers commercial","0","FALSE"
"5286","That snickers commercial was hilarious.   Definitely the best one so far.","0","FALSE"
"5287","That Brady Bunch commercial was funny. Best commercial so far #SuperBowlXLIX","0","FALSE"
"5288","“@TannerDice14: So many people just got pissed off at their tv's because of that Chevy commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>” guilty <ed><U+00A0><U+00BD><ed><U+00B8><U+0091>","0","FALSE"
"5289","RT @ArmenWilliams: Here's our talk with Danny Trejo this week about that commercial: http://t.co/nENVkzuRrn #ArmenLevackSB49","2","FALSE"
"5290","RT @KateUpton: So amazing to be in the #GameofWar #SuperBowl commercial! See the full version below and let me know what you think!
https:/…","790","FALSE"
"5291","First Brady Bunch commercial was hilarious. #BradyBunch","0","FALSE"
"5292","Great Snickers commercial! #BradyBunch #SuperBowI","0","FALSE"
"5293","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"5294","Okay the Brady Bunch commercial was decent. But tbh I'm mainly just excited for Lenny Kravitz's performance.","0","FALSE"
"5295","#Snickers great way to target with your #BradyBunch commercial! A #superbowlcommercial everyone can #laugh with #advertising #marketing","0","FALSE"
"5296","I'm calling it. We're gonna see a Star Wars commercial tonight. #SuperBowl","2","FALSE"
"5297","that commercial got me fucked up","0","FALSE"
"5298","RT @Scott3PM: It's crazy to watch a commercial tonight and think, ""Wow, they just spent $4 million on those 30 seconds!""","8","FALSE"
"5299","The Brady Bunch Snickers commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"5300","Anybody notice Crawdad Man featured in that Camry commercial?","0","FALSE"
"5301","Budweiser’s Lost Dog Super Bowl Commercial 2015 – WATCH NOW! http://t.co/SpODCZpR6A","0","FALSE"
"5302","Also, I better see a commercial for a damn COOKIE PIZZA FROM DOMINO'S","0","FALSE"
"5303","RT @ShanusAwesomius: <U+27A1> RT @eclectik: If any Super Bowl commercial features Temecula, that company wins #SuperBowlXLIX","1","FALSE"
"5304","Finally found a commercial that was too ridiculous for SB Sunday. The Brady bunch spot w/Danny Trejo. smh #dumb","0","FALSE"
"5305","RT @hcnoel: Gonna be tough to top the #Machete Brady Bunch commercial. #SuperBowl","2","FALSE"
"5306","RT @iSpeakComedy: *waits patiently for the Doritos commercial*","43","FALSE"
"5307","Snickers best commercial so far","0","FALSE"
"5308","Hahahah that snickers commercial was great <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> #SuperBowl2015 #SuperBowlXLIX #SuperBowlSunday","0","FALSE"
"5309","Brady Bunch snickers commercial: <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","27","FALSE"
"5310","I liked the Brady Bunch Snickers commercial! #SuperBowl","1","FALSE"
"5311","Congrats to @officialDannyT for his Super Bowl commercial appearance!","0","FALSE"
"5312","take the goddamn t mobile commercial off already !!!!","0","FALSE"
"5313","Brady bunch snickers commercial has been the best so far... #underwhelmed #getyourshittogetherSBads","0","FALSE"
"5314","Snick commercial for the win","0","FALSE"
"5315","RT @jagstrom: BMW made an incredible commercial, but ruined the whole thing with that creepy comment about twerking. It's like putting oliv…","2","FALSE"
"5316","That #Minions #SuperBowl commercial!!!! I can't breathe!!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","1","FALSE"
"5317","Love that #snickers commercial #machete #BradyBunch","0","FALSE"
"5318","Love the @snickers #superbowlcommercials  @HuffingtonPost: Really solid #Snickers ""Brady Bunch"" commercial #SB49","0","FALSE"
"5319","RT @HiLexx_: Who Remembers This Super Bowl Commercial ? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B2><U+0080> http://t.co/UnFcxxEfoG","289","FALSE"
"5320","snickers for commercial of the year #nocompetition","2","FALSE"
"5321","Nice Brady Bunch commercial!!  #mykindaclever","0","FALSE"
"5322","@shaggy757 that Chevy Colorado commercial with the TV cuttin out had the whole bar pissed hahaha","0","FALSE"
"5323","RT @BleacherReport: VIDEO: Bryant Gumbel to Katie Couric in BMW’s new #SB49 commercial: ""Can you twerk?” http://t.co/4Yspub8N95 http://t.co…","452","FALSE"
"5324","RT @_kadyyyy_: That snickers commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","2","FALSE"
"5325","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"5326","How you gonna pay $3 million for your commercial and it be ass? Doritos better bring some heat this year","240","FALSE"
"5327","RT @cmclymer: Okay, that Brady Bunch commercial was a total and complete win. Don't even try arguing differently. #SuperBowl","24","FALSE"
"5328","That Danny Trejo/Brady Bunch commercial was fucking great","0","FALSE"
"5329","That commercial with the TV going out, almost made me 'Chevy' my pants!   #SuperBowl @ChevyTrucks http://t.co/YzkQZhRcsR","1","FALSE"
"5330","THAT BRADY BUNCH COMMERCIAL FUCJ","0","FALSE"
"5331","That Snickers Brady Bunch commercial was kind of awesome. lol.Danny Trejo rules.","0","FALSE"
"5332","RT @hesalmghty: yo superbowl commercials imma let you finish but the one direction pepsi commercial was the best superbowl commercial of al…","779","FALSE"
"5333","that snickers commercial was gold","0","FALSE"
"5334","I actually found that Snickers Brady Bunch commercial funny. Lol #childhood","0","FALSE"
"5335","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"5336","RT @IngrahamAngle: OK @SNICKERS commercial hilarious. #HeresAStory","55","FALSE"
"5337","RT @HLS_NDtex: What just happened on that Snickers commercial? I'm confused and laughing.","1","FALSE"
"5338","RT @AlexDotJPG: @briiannaclaiire ur my fav commercial <U+2764><U+FE0F>","1","FALSE"
"5339","Not one commercial so far has been worth whatever ungodly amount they paid for it.","0","FALSE"
"5340","#Snickers with the first great #SuperBowl commercial of the night.","0","FALSE"
"5341","Annnnnd there it is. Our @KennyAndCrash interview w @dannytrejo about his #MarshaMarshaMarsha @Snickers commercial: http://t.co/xUQiQOlLrZ","2","FALSE"
"5342","That was an awesome commercial #Snickers #SuperBowl","0","FALSE"
"5343","Tom Brady INT, then Marcia Brady commercial. I enjoyed that.","0","FALSE"
"5344","RT @BSTHAGOD: Commercial of the year.. my soul was hurt lol <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> https://t.co/FchJkLKFrf","283","FALSE"
"5345","That Brady Bunch commercial though <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #SuperBowl","0","FALSE"
"5346","Snickers commercial is the funniest one so far","0","FALSE"
"5347","Watching the #superbowl with all guys meaning I guess I'm playing commercial bingo by myself","0","FALSE"
"5348","Haven't seen the budweiser commercial yet but if it involves a horse I will cry","0","FALSE"
"5349","That Snickers commercial with Danny Trejo and Steve Buscemi was pretty good haha","0","FALSE"
"5350","RT @B_Romans: That minions commercial &gt;&gt;&gt; <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","84","FALSE"
"5351","RT @hesalmghty: yo superbowl commercials imma let you finish but the one direction pepsi commercial was the best superbowl commercial of al…","779","FALSE"
"5352","Snickers commercial WTH","0","FALSE"
"5353","Ok, @snickers has my vote for best #superbowl commercial so far. 
#marshamarshamarsha","0","FALSE"
"5354","Liked the Brady Bunch Snickers commercial","0","FALSE"
"5355","@officialDannyT as Jan Brady means we have a new #SuperBowlXLIX commercial clubhouse leader. #Machete #Snickers #SuperBowIAds","0","FALSE"
"5356","RT @jephjacques: I admit it, that Snickers commercial got a laugh out of me #brands","12","FALSE"
"5357","OK. The snickers commercial made me laugh out loud.","0","FALSE"
"5358","@SNICKERS #BradyBunch commercial definitely winning! <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>","0","FALSE"
"5359","Super Bowl commercial having a Brady Bunch theme but not using 'Sure Jan/George Glass' was a wasted opportunity, imo. #SuperBowl","105","FALSE"
"5360","RT @EvilJeanyis: That Brady bunch commercial so real for us 80s babies.","10","FALSE"
"5361","RT @BabyAnimalPics: still the greatest Super Bowl commercial ever https://t.co/Se1PsVJrgw","8534","FALSE"
"5362","Brady's @SNICKERS commercial is the early winner thus far. #SB49","0","FALSE"
"5363","@Reebok had the best commercial! #humanstrong #SuperBowlXLIX","0","FALSE"
"5364","""I can't go to the dance like this!"" #bradybunch Weird commercial @Snickers you could do better #fail 
#SuperBowl","5","FALSE"
"5365","That Steve Buscemi and Danny Trejo commercial is everything","0","FALSE"
"5366","Sorry but I find that Brady bunch commercial hilarious because of my mother. #Marsha","0","FALSE"
"5367","RT @AppPowerGroup: Newcastle Super Bowl commercial 2015: A product-placement frenzy http://t.co/kep2z24vpO
#Superbowl
#SuperBowlSunday
#SB49","1042","FALSE"
"5368","Aww the minion commercial made me think of @drewmorgan64","0","FALSE"
"5369","RT @Ayyydubbbs: Omg and that Brady bunch commercial <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> good work snickers <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> #superbowlcommercials","1","FALSE"
"5370","RT @AppPowerGroup: Newcastle Super Bowl commercial 2015: A product-placement frenzy http://t.co/kep2z24vpO
#Superbowl
#SuperBowlSunday
#SB49","1042","FALSE"
"5371","That Brady Bunch @SNICKERS commercial w/ Danny Trejo was really good!","0","FALSE"
"5372","That Brady bunch commercial though<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"5373","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"5374","Why was Johnny 23, not @JManziel2 in a @SNICKERS commercial?! #SuperBowl","0","FALSE"
"5375","RT @AnthonyDiMoro: Gonna be hard to top that Snickers commercial.","63","FALSE"
"5376","Loved that Snickers commercial with the Brady Bunch. #SuperBowl","0","FALSE"
"5377","RT @daddydoinwork: Love the @bmw commercial with @katiecouric! Very clever &amp; laughed the whole time. #WellDone","1","FALSE"
"5378","Holy crap. Buscemi and Trejo in the Brady's commercial?! #superbowlads @SNICKERS Very nice.","0","FALSE"
"5379","I hope there's an Avengers 2 sneak peek commercial tonight","0","FALSE"
"5380","Liked the #BradyBunch @Snickers commercial<ed><U+00A0><U+00BD><ed><U+00B8><U+0080>!","0","FALSE"
"5381","THAT SNICKERS COMMERCIAL WITH STEVE BUSCEMI JUST MADE MY DAY #SUREJAN","0","FALSE"
"5382","The snickers Brady bunch commercial was awesome. Lol","0","FALSE"
"5383","Minions had the best commercial of the entire superbowl. No debate.","1","FALSE"
"5384","RT @swarthyvillain: flag on the play: i got too horned up during the kate upton dragon commercial and knocked the guac off the table with m…","27","FALSE"
"5385","Now THIS amazing! Way to go @Dodge on this amazing commercial! #DodgeWisdom http://t.co/UTn9aFJnPC","2","FALSE"
"5386","That Brady Bunch Snickers commercial lol.","0","FALSE"
"5387","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"5388","@epDannyEdge watching the super bowl? because there was just a minion commercial XD","0","FALSE"
"5389","@SuperBowl - the Snickers commercial was not that interesting! (#SNICKERS)","0","FALSE"
"5390","Loved that #BradyBunch commercial!","35","FALSE"
"5391","RT @beauspencer: Not a fan of the Snickers commercial. Been done before. Stale and lazy.","1","FALSE"
"5392","I feel like that Brady Bunch commercial was some foreshadowing for who's gonna win. #BradyBunch","0","FALSE"
"5393","RT @JesseGladsaget: LMFAO @ that Snickers commercial!","4","FALSE"
"5394","RT @TSBible: A 30-second commercial during this year's game costs $4.5 million. That's an average of $150,000 per second. https://t.co/POTd…","869","FALSE"
"5395","IF I SEE ANOTHER COMMERCIAL FOR CTV I SWEAR TO GOD","0","FALSE"
"5396","I cannot fault the Brady Bunch commercial. Just classic tv culture. Watched it in syndication everyday after school","0","FALSE"
"5397","RT @AlexJamesFitz: I snickered at that candy commercial","4","FALSE"
"5398","That Brady Bunch/@SNICKERS commercial was cute! Danny Trejo rocks! #SuperBowlXLIX #SuperBowl #EatASNICKERS","0","FALSE"
"5399","RT @BabyAnimalPics: still the greatest Super Bowl commercial ever https://t.co/Se1PsVJrgw","8534","FALSE"
"5400","Okay. That Snickers commercial with the Brady Bunch &amp; Danny Trejo was funny. #commercials #SuperBowl #SB49 #NEvsSEA","2","FALSE"
"5401","Doesn't watch Super Bowl game, only watches the commercial","0","FALSE"
"5402","that Brady bunch commercial had me dying <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>","0","FALSE"
"5403","Brady Bunch ""returns"" for  #Snickers commercial! #SuperBowl","0","FALSE"
"5404","RT @JRAM_91: I'm a 90's kid. I don't get the Snickers commercial.","3","FALSE"
"5405","RT @AppPowerGroup: Newcastle Super Bowl commercial 2015: A product-placement frenzy http://t.co/kep2z24vpO
#Superbowl
#SuperBowlSunday
#SB49","1042","FALSE"
"5406","Love the Snickers commercial. So far the best commercial.","0","FALSE"
"5407","That Snickers commercial. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"5408","That Brady Bunch Snickers commercial. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"5409","RT @aManAboutFilm: That Snickers commercial is already the 15th project Danny Trejo's been in this year #SuperBowl","2","FALSE"
"5410","Snickers gotta chill with that commercial","0","FALSE"
"5411","Snicker's Brady Bunch. Best commercial so far.","0","FALSE"
"5412","Not as subversive as your tweet RT @GlennThrush: Okay, this Turbo Tax tea party commercial was pretty subversive","1","FALSE"
"5413","I'm pretty sure my penis just played Jan Brady in that #SNICKERS commercial. #SuperBowlXLIX","0","FALSE"
"5414","RT @HuffingtonPost: Really solid #Snickers ""Brady Bunch"" commercial #SB49","148","FALSE"
"5415","RT @KristenCaldwell: ""You think Katy Perry is hot!? Have you ever seen her proactive commercial!"" - Kelsey","1","FALSE"
"5416","Well, that Snickers commercial is definitely at the top of the list.","0","FALSE"
"5417","Awwww best Snickers commercial so far","0","FALSE"
"5418","RT @thevowel: The Chevy commercial FREAKED everyone in the room out.","7","FALSE"
"5419","What is the internet? @bmw great commercial! Lol","0","FALSE"
"5420","RT @BBCSporf: FACT: A 30-second commercial during this year's Super Bowl costs $4.5m. 

That's an average of $150k per second. http://t.co/…","357","FALSE"
"5421","RT @MorningExp: Did you know we made our own #SuperBowl commercial? http://t.co/kLcvpW0Zda","33","FALSE"
"5422","RT @hesalmghty: yo superbowl commercials imma let you finish but the one direction pepsi commercial was the best superbowl commercial of al…","779","FALSE"
"5423","That #SNICKERS  commercial","0","FALSE"
"5424","So far Snickers / Brady Bunch commercial is the winner#commercialcommentary","0","FALSE"
"5425","@hlirvine @SNICKERS @Patriots yeah commercial seemed a little deflated tbh","0","FALSE"
"5426","i liked that snicker commercial","0","FALSE"
"5427","RT @HuffingtonPost: Really solid #Snickers ""Brady Bunch"" commercial #SB49","148","FALSE"
"5428","RT @FSULumberjack: Snickers commercial slightly eases the pain of interception","3","FALSE"
"5429","RT @ericvdunn: Brady Bunch Snickers commercial <ed><U+00A0><U+00BD><ed><U+00BA><U+00AE><ed><U+00A0><U+00BD><ed><U+00BA><U+00AE><ed><U+00A0><U+00BD><ed><U+00BA><U+00AE>","80","FALSE"
"5430","I enjoyed the Snickers' Brady Bunch commercial, especially the ending. #SB49","0","FALSE"
"5431","The Snickers commercial was pretty good <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>","0","FALSE"
"5432","RT @AnthonyDiMoro: Gonna be hard to top that Snickers commercial.","63","FALSE"
"5433","Favourite #Snickers Commercial... Bringing back the #BradyBunch! #SuperBowlCommercial #LiveTweetSuperBowl","0","FALSE"
"5434","RT @ariannarod12: YEAH THAT ESURANCE COMMERCIAL AT MILLIKAN? https://t.co/gFcV04nEfb","17","FALSE"
"5435","Does any one remember when one direction did the Pepsi commercial @Harry_Styles @Louis_Tomlinson @Real_Liam_Payne @NiallOfficial @zaynmalik","0","FALSE"
"5436","Snickers is winning the commercial game so far. #Machete #SteveBuscemi","1","FALSE"
"5437","Omg that snickers commercial #surejan","0","FALSE"
"5438","RT @parksandrecnbc: *patiently awaits Johnny Karate commercial* http://t.co/IFS42P9IfF","758","FALSE"
"5439","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"5440","@SNICKERS Brady bunch commercial is my favorite so far! #SB49 #SBcommercials","0","FALSE"
"5441","@SNICKERS that commercial was on point. #hilarious","0","FALSE"
"5442","RT @WhosYoDaddio: That was probably the best super bowl commercial ever #snickers","4","FALSE"
"5443","@SNICKERS  that commercial was hilarious! #SuperBowlXLIX","0","FALSE"
"5444","Damn I ain't seen not nann funny Super Bowl commercial yet<ed><U+00A0><U+00BD><ed><U+00B8><U+00B3><ed><U+00A0><U+00BD><ed><U+00B8><U+00B3>","0","FALSE"
"5445","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"5446","RT @FauxAndyLuck: Its over. Stop trying. Snickers wins best commercial of the night.","16","FALSE"
"5447","#snickers commercial during #SB49 - best one so far","0","FALSE"
"5448","That might be the greatest #Snickers commercial that has ever been or will ever be. #Machete","0","FALSE"
"5449","LMAO @officialDannyT and Steve Buscemi @SNICKERS commercial #SuperBowl #BradyBunch","0","FALSE"
"5450","snickers is winning so far in the hilarious commercial department","0","FALSE"
"5451","RT @AndrewAsAlways_: Snickers takes the first good commercial!","1","FALSE"
"5452","Ard back in da cut until commercial","0","FALSE"
"5453","RT @portlandia: Wait, the commercial featuring the founding fathers commercial was about TAXES?! The iorny. #FeministBookstoreSaysWhat #Fou…","125","FALSE"
"5454","RT @B_Romans: That minions commercial &gt;&gt;&gt; <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","84","FALSE"
"5455","I liked the minions commercial!","1","FALSE"
"5456","RT @NDmom: Snickers commercial is great!","9","FALSE"
"5457","RT @li88yinc: Loved the @stevebuscemi__ #bradybunch @SNICKERS commercial.","1","FALSE"
"5458","RT @ladygaga: So excited to hear my buddy @djws music during Super Bowl BUD LIGHT commercial! I'll be watching baby!","4090","FALSE"
"5459","RT @shaycarl: That candy bar commercial made me Snicker!","389","FALSE"
"5460","Dat Machete Superbowl commercial ! #BradyBunch well done @SNICKERS","0","FALSE"
"5461","Love the Brady Bunch #SNICKERS commercial.","0","FALSE"
"5462","RT @JuliusGoat: Brady Bunch commercial would have been better if it had ended with Danny Trejo's head on a turtle.","2","FALSE"
"5463","RT @TheKingWindsor: LMAO The Brady Bunch Snickers commercial","1","FALSE"
"5464","@CTV_Television ruined that interception with the same flash commercial #RuiningSuperBowlXLIX","0","FALSE"
"5465","RT @amellywood: The Lohan commercial just gave me the flu.","812","FALSE"
"5466","I loved Danny in that commercial.","0","FALSE"
"5467","I love you Steve Buscemi, Great #SuperBowl Commercial! #BradyBunch #SNICKERS","0","FALSE"
"5468","When you pay millions to have your commercial played and in the end it's trash","0","FALSE"
"5469","I cant wait to see the Doritos commercial lol","1","FALSE"
"5470","Loved the Brady bunch snickers commercial haha so great <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","0","FALSE"
"5471","That snickers commercial tho!","0","FALSE"
